date_vente,heure,ticket_id,produit,categorie,quantite,prix_unitaire_ttc,moyen_paiement
2024-02-24,19:16,T3932,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-24,10:11,T3933,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,10:11,T3933,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-24,11:32,T3934,Croissant,Snacking,1.0,1.2,CB
2024-02-24,19:37,T3935,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-24,19:37,T3935,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-24,19:37,T3935,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-24,11:42,T3936,Camel Filters,Tabac,1.0,11.9,CB
2024-02-24,11:42,T3936,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,11:42,T3936,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,12:11,T3937,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-24,12:11,T3937,Camel Filters,Tabac,2.0,11.9,Espèces
2024-02-24,12:11,T3937,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-24,13:10,T3938,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-24,13:10,T3938,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,13:10,T3938,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,22:14,T3939,Camel Filters,Tabac,1.0,11.9,CB
2024-02-24,22:14,T3939,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,11:48,T3940,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,11:48,T3940,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,11:48,T3940,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,11:48,T3940,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,21:36,T3941,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,21:36,T3941,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-24,21:36,T3941,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,16:37,T3942,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,16:37,T3942,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,16:37,T3942,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,16:37,T3942,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-24,19:35,T3943,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-24,19:35,T3943,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-24,19:35,T3943,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-24,19:35,T3943,Feuilles OCB,Accessoires,1.0,"1,2",Espèces
2024-02-24,07:50,T3944,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,07:50,T3944,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,07:50,T3944,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-24,19:50,T3945,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-02-24,19:50,T3945,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-24,19:50,T3945,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-24,21:32,T3946,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-24,16:13,T3947,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,20:49,T3948,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,20:49,T3948,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-24,20:49,T3948,Briquet Bic,Accessoires,3.0,1.5,CB
2024-02-24,06:57,T3949,Sandwich jambon beurre,Snacking,3.0,4.8,CB
2024-02-24,06:57,T3949,Croissant,Snacking,3.0,1.2,CB
2024-02-24,06:57,T3949,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,06:57,T3949,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,20:28,T3950,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,20:28,T3950,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,20:28,T3950,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-24,20:18,T3951,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,17:29,T3952,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,17:29,T3952,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-24,17:29,T3952,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,22:07,T3953,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-24,22:07,T3953,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,22:07,T3953,Camel Filters,Tabac,1.0,11.9,CB
2024-02-24,18:26,T3954,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-24,18:26,T3954,Croissant,Snacking,1.0,1.2,Espèces
2024-02-24,22:06,T3955,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-24,11:38,T3956,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,11:38,T3956,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,11:38,T3956,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,18:53,T3957,Croissant,Snacking,1.0,1.2,CB
2024-02-24,18:53,T3957,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,17:51,T3958,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-24,21:31,T3959,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,21:31,T3959,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,21:31,T3959,Eau 50cl,Boissons froides,3.0,1.0,CB
2024-02-24,21:31,T3959,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,18:05,T3960,Café allongé,Boissons chaudes,2.0,1.5,Espèces
2024-02-24,18:05,T3960,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-24,18:05,T3960,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-02-24,17:56,T3961,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-24,17:02,T3962,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-24,17:02,T3962,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-24,19:16,T3963,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-24,19:16,T3963,Panini fromage,Snacking,3.0,5.5,CB
2024-02-24,19:16,T3963,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,19:16,T3963,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,19:36,T3964,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-02-24,19:36,T3964,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-02-24,21:24,T3965,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-24,19:05,T3966,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-24,19:37,T3967,Café expresso,Boissons chaudes,3.0,1.3,Espèces
2024-02-24,15:55,T3968,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-24,15:55,T3968,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,15:40,T3969,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,15:40,T3969,Briquet Bic,Accessoires,2.0,1.5,CB
2024-02-24,15:40,T3969,Euromillions,FDJ,1.0,2.5,CB
2024-02-24,15:32,T3970,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,15:32,T3970,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,15:32,T3970,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-24,15:32,T3970,Croissant,Snacking,3.0,1.2,CB
2024-02-24,18:19,T3971,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,20:18,T3972,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,20:18,T3972,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-02-24,11:58,T3973,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,14:42,T3974,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,14:42,T3974,Grattage Astro,FDJ,2.0,5.0,CB
2024-02-24,22:11,T3975,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-02-24,22:11,T3975,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-24,11:46,T3976,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-24,11:46,T3976,Sandwich jambon beurre,Snacking,2.0,4.8,Espèces
2024-02-24,13:18,T3977,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,13:18,T3977,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,19:21,T3978,Camel Filters,Tabac,1.0,11.9,CB
2024-02-24,19:21,T3978,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,19:21,T3978,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-02-24,19:21,T3978,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-24,18:05,T3979,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,13:23,T3980,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,13:23,T3980,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-24,13:23,T3980,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,21:07,T3981,Café expresso,Boissons chaudes,3.0,1.3,Espèces
2024-02-24,21:07,T3981,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-24,21:07,T3981,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-24,21:07,T3981,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-24,14:51,T3982,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-02-24,14:51,T3982,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-24,14:51,T3982,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-24,11:51,T3983,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-24,15:10,T3984,Coca-Cola 33cl,Boisson froide,1.0,2.5,CB
2024-02-24,18:08,T3985,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,18:08,T3985,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,18:08,T3985,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-24,21:33,T3986,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,21:33,T3986,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,17:28,T3987,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-02-24,17:28,T3987,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,17:28,T3987,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,18:52,T3988,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-24,22:59,T3989,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-24,22:59,T3989,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-24,22:59,T3989,Euromillions,FDJ,1.0,2.5,CB
2024-02-24,22:59,T3989,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-24,12:31,T3990,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,12:31,T3990,Euromillions,FDJ,2.0,2.5,CB
2024-02-24,12:31,T3990,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,12:31,T3990,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-24,09:18,T3991,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-24,09:18,T3991,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-24,09:18,T3991,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-24,16:58,T3992,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-24,16:58,T3992,Panini fromage,Snacking,2.0,5.5,CB
2024-02-24,16:58,T3992,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,09:02,T3993,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-24,09:02,T3993,Pain au chocolat,Snacking,2.0,1.3,CB
2024-02-24,09:02,T3993,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-24,18:01,T3994,Pain au chocolat,Snacking,2.0,1.3,Espèces
2024-02-24,18:01,T3994,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-24,18:01,T3994,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-24,18:01,T3994,Panini fromage,Snacking,2.0,5.5,Espèces
2024-02-24,21:28,T3995,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,21:28,T3995,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,17:22,T3996,Camel Filters,Tabac,2.0,11.9,Espèces
2024-02-24,17:22,T3996,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-24,17:22,T3996,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-24,19:53,T3997,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-24,19:53,T3997,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,18:34,T3998,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,12:29,T3999,Euromillions,FDJ,2.0,2.5,CB
2024-02-24,21:05,T4000,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,21:05,T4000,Euromillions,FDJ,2.0,2.5,CB
2024-02-24,17:19,T4001,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-24,17:19,T4001,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-24,10:46,T4002,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,10:46,T4002,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,16:58,T4003,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-24,16:58,T4003,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,16:58,T4003,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-24,12:00,T4004,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-24,12:46,T4005,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-24,12:46,T4005,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-24,12:46,T4005,Panini fromage,Snacking,1.0,5.5,CB
2024-02-24,22:59,T4006,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-24,22:59,T4006,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-25,13:03,T4007,Croissant,Snacking,1.0,1.2,CB
2024-02-25,13:03,T4007,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-25,17:22,T4008,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-25,17:22,T4008,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-25,16:14,T4009,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-25,16:14,T4009,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-25,16:14,T4009,Panini fromage,Snacking,2.0,5.5,CB
2024-02-25,08:10,T4010,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,08:10,T4010,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-25,08:29,T4011,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-25,11:11,T4012,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-25,11:11,T4012,Croissant,Snacking,3.0,1.2,Espèces
2024-02-25,10:08,T4013,Café allongé,Boissons chaudes,3.0,1.5,Espèces
2024-02-25,11:10,T4014,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,12:11,T4015,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-25,12:11,T4015,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-25,12:11,T4015,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-25,12:11,T4015,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,15:31,T4016,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-25,15:31,T4016,Cafe expresso,Boissons chaudes,1.0,1.3,CB
2024-02-25,18:27,T4017,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-25,18:27,T4017,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-25,18:27,T4017,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-25,08:47,T4018,Panini fromage,Snacking,,5.5,CB
2024-02-25,08:47,T4018,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-02-25,08:47,T4018,Camel Filters,Tabac,2.0,11.9,CB
2024-02-25,06:50,T4019,Croissant,Snacking,1.0,1.2,Espèces
2024-02-25,22:41,T4020,Euromillions,FDJ,2.0,2.5,CB
2024-02-25,08:21,T4021,Euromillions,FDJ,2.0,2.5,CB
2024-02-25,08:21,T4021,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,09:18,T4022,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-25,09:18,T4022,Croissant,Snacking,2.0,1.2,Espèces
2024-02-25,09:18,T4022,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-02-25,22:27,T4023,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-25,22:27,T4023,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-25,22:27,T4023,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-25,08:01,T4024,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-25,08:01,T4024,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-25,08:01,T4024,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-25,08:46,T4025,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-25,08:46,T4025,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-25,18:43,T4026,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-25,18:43,T4026,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-25,12:08,T4027,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-25,12:08,T4027,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-25,09:52,T4028,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,10:31,T4029,Panini fromage,Snacking,1.0,5.5,CB
2024-02-25,10:31,T4029,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-25,21:15,T4030,Marlboro Red,Tabac,2.0,12.5,CB
2024-02-25,19:36,T4031,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-25,08:09,T4032,Camel Filters,Tabac,1.0,11.9,CB
2024-02-25,08:09,T4032,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-25,08:09,T4032,Croissant,Snacking,1.0,1.2,CB
2024-02-25,19:06,T4033,Croissant,Snacking,1.0,1.2,CB
2024-02-25,19:06,T4033,Briquet Bic,Accessoires,2.0,1.5,CB
2024-02-25,19:06,T4033,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-25,19:06,T4033,Red Bull,Boissons froides,1.0,2.8,CB
2024-02-25,07:06,T4034,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-02-25,07:06,T4034,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-25,11:27,T4035,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-25,11:27,T4035,Camel Filters,Tabac,1.0,11.9,CB
2024-02-25,11:22,T4036,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-25,18:20,T4037,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-25,18:20,T4037,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-25,18:20,T4037,Croissant,Snacking,1.0,1.2,Espèces
2024-02-25,10:52,T4038,Panini fromage,Snacking,2.0,5.5,Espèces
2024-02-25,10:52,T4038,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-25,09:00,T4039,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-02-25,09:00,T4039,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-25,09:52,T4040,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-02-25,09:52,T4040,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-25,10:14,T4041,Café expresso,Boissons chaudes,2.0,1.3,Espèces
2024-02-25,10:14,T4041,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-25,10:14,T4041,Panini fromage,Snacking,2.0,5.5,Espèces
2024-02-25,08:36,T4042,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-25,08:36,T4042,Camel Filters,Tabac,1.0,11.9,CB
2024-02-25,08:36,T4042,Euromillions,FDJ,1.0,2.5,CB
2024-02-25,15:54,T4043,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-02-25,15:54,T4043,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-25,15:54,T4043,Euromillions,FDJ,1.0,2.5,Espèces
2024-02-25,09:07,T4044,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-25,09:07,T4044,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-25,09:07,T4044,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-25,11:35,T4045,Eau 50cl,Boissons froides,2.0,1.0,Espèces
2024-02-25,18:56,T4046,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-26,12:45,T4047,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-26,12:45,T4047,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-26,12:45,T4047,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-26,18:54,T4048,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-26,18:54,T4048,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-26,21:52,T4049,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-26,21:52,T4049,Panini fromage,Snacking,2.0,5.5,CB
2024-02-26,21:52,T4049,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-26,21:52,T4049,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-02-26,22:13,T4050,Euromillions,FDJ,1.0,2.5,CB
2024-02-26,22:32,T4051,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-26,22:32,T4051,Briquet Bic,Accessoires,1.0,1.5,CB
2024-02-26,13:54,T4052,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-26,13:54,T4052,Panini fromage,Snacking,2.0,5.5,CB
2024-02-26,13:54,T4052,Euromillions,FDJ,1.0,2.5,CB
2024-02-26,13:26,T4053,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-02-26,13:26,T4053,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-26,19:05,T4054,Croissant,Snacking,1.0,1.2,Espèces
2024-02-26,19:05,T4054,Camel Filters,Tabac,1.0,11.9,Espèces
2024-02-26,06:06,T4055,Panini fromage,Snacking,1.0,5.5,Espèces
2024-02-26,06:06,T4055,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-02-26,06:06,T4055,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-02-26,19:03,T4056,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-26,19:03,T4056,Croissant,Snacking,1.0,1.2,CB
2024-02-26,19:03,T4056,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-02-26,11:40,T4057,Panini fromage,Snacking,1.0,5.5,CB
2024-02-26,11:40,T4057,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-26,11:40,T4057,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-02-26,08:13,T4058,Croissant,Snacking,1.0,1.2,Espèces
2024-02-26,08:13,T4058,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-26,15:22,T4059,Croissant,Snacking,1.0,1.2,CB
2024-02-26,15:22,T4059,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-02-26,16:20,T4060,Euromillions,FDJ,2.0,2.5,CB
2024-02-26,16:20,T4060,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-26,16:20,T4060,Pain au chocolat,Snacking,1.0,1.3,CB
2024-02-26,16:20,T4060,Grattage Astro,FDJ,3.0,5.0,CB
2024-02-26,09:29,T4061,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-02-26,09:29,T4061,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-02-26,19:30,T4062,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-02-26,19:30,T4062,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-26,22:33,T4063,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-02-26,22:33,T4063,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-02-26,14:37,T4064,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-26,14:37,T4064,Croissant,Snacking,1.0,1.2,Espèces
2024-02-26,14:37,T4064,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-26,12:01,T4065,Croissant,Snacking,1.0,1.2,CB
2024-02-26,18:04,T4066,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-26,18:04,T4066,Marlboro Red,Tabac,1.0,12.5,CB
2024-02-26,13:15,T4067,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-26,13:15,T4067,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-26,08:57,T4068,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-26,08:57,T4068,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-02-26,08:57,T4068,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-26,14:35,T4069,Croissant,Snacking,2.0,1.2,CB
2024-02-26,14:35,T4069,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-02-26,20:21,T4070,Euromillions,FDJ,1.0,2.5,CB
2024-02-26,14:35,T4071,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-02-26,14:35,T4071,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-02-26,14:35,T4071,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-02-26,12:55,T4072,Panini fromage,Snacking,1.0,5.5,CB
2024-02-26,06:34,T4073,Croissant,Snacking,2.0,1.2,CB
2024-02-26,06:34,T4073,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-02-26,06:34,T4073,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-02-26,06:34,T4073,Panini fromage,Snacking,1.0,5.5,CB
2024-02-26,20:35,T4074,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-02-26,20:35,T4074,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-26,22:07,T4075,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-02-26,22:07,T4075,Panini fromage,Snacking,1.0,5.5,CB
2024-02-26,22:07,T4075,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-26,22:07,T4075,Red Bull,Boissons froides,2.0,2.8,CB
2024-02-26,20:03,T4076,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-02-26,09:54,T4077,Croissant,Snacking,1.0,1.2,CB
2024-02-26,10:43,T4078,Camel Filters,Tabac,2.0,11.9,Espèces
2024-02-26,10:43,T4078,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-02-26,15:48,T4079,Grattage Astro,FDJ,1.0,5.0,CB
2024-02-26,15:48,T4079,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-02-26,13:45,T4080,Camel Filters,Tabac,1.0,11.9,CB
2024-02-26,13:45,T4080,Lucky Strike,Tabac,1.0,12.2,CB
2024-02-26,18:46,T4081,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-02-26,18:46,T4081,Pain au chocolat,Snacking,2.0,1.3,Espèces
2024-02-26,18:23,T4082,Panini fromage,Snacking,2.0,5.5,CB
